order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ08072,2018-07-30,14:55:46,Lunch,TP,"[('Burger', 1), ('Steak', 5)]",256.0,-37.7993969,144.9676441,0,9.986,12.5030897
ORDZ04334,2018-04-05,11:02:32,Breakfast,NS,"[('Eggs', 9), ('Coffee', 8)]",258.0,-37.817646200000006,144.95208359999998,0,9.111,14.0439867
ORDZ09822,2018-10-06,17:07:36,Dinner,NS,"[('Salmon', 6), ('Shrimp', 8), ('Fish&Chips', 1)]",713.0,-37.8226539,144.9778429,0,8.806000000000001,16.6834893
ORDK01695,2018-03-21,10:32:06,Breakfast,BK,"[('Cereal', 5), ('Coffee', 10)]",180.0,-37.8139816,144.9604015,0,7.932,12.8005434
ORDA04189,2018-12-22,19:49:51,Dinner,BK,"[('Shrimp', 2), ('Pasta', 1), ('Fish&Chips', 2)]",205.5,-37.8096824,144.97259330000003,0,6.728,15.6308179
ORDJ08497,2018-06-25,13:44:47,Lunch,TP,"[('Chicken', 5), ('Steak', 10), ('Burger', 7)]",827.0,-37.824563299999994,144.982912,0,8.906,12.6556288
ORDK09559,2018-10-16,17:27:53,Dinner,BK,"[('Fish&Chips', 10), ('Shrimp', 7), ('Salmon', 10)]",1138.0,-37.822313799999996,144.9967983,0,5.472,12.337062300000001
ORDC09310,2018-12-11,19:19:26,Dinner,NS,"[('Pasta', 7), ('Shrimp', 9), ('Salmon', 6)]",924.5,-37.8052407,144.9723874,0,6.845,12.4324668
ORDC06993,2018-03-31,10:52:23,Breakfast,NS,"[('Coffee', 8), ('Cereal', 4)]",144.0,-37.818374,144.97108799999998,0,8.359,15.3764239
ORDY09625,2018-01-14,08:20:16,Breakfast,TP,"[('Coffee', 7), ('Eggs', 4)]",140.5,-37.812325799999996,144.9735736,1,8.738,6.5981485
ORDX06543,2018-02-15,09:31:16,Breakfast,BK,"[('Cereal', 1), ('Eggs', 10)]",241.0,-37.807897499999996,144.9835946,0,5.72,11.0390979
ORDK02911,2018-01-09,08:10:08,Breakfast,BK,"[('Pancake', 2), ('Coffee', 6), ('Eggs', 5)]",203.5,-37.8102909,144.9692455,1,7.002999999999999,5.4249665
ORDJ05696,2018-09-10,16:16:54,Dinner,TP,"[('Salmon', 7), ('Shrimp', 5), ('Fish&Chips', 1), ('Pasta', 6)]",757.0,-37.816199499999996,144.9640906,0,7.781000000000001,12.1217269
ORDX02916,2018-05-08,12:13:31,Lunch,BK,"[('Steak', 9), ('Burger', 10), ('Fries', 4), ('Salad', 7)]",883.4,-37.8048808,144.9705639,0,7.107,13.351726699999999
ORDA06542,2018-04-27,11:43:05,Breakfast,BK,"[('Coffee', 9), ('Cereal', 9), ('Eggs', 9), ('Pancake', 10)]",697.0,-37.801733399999996,144.94168259999998,0,9.492,14.3033981
ORDJ04716,2018-08-08,15:16:03,Lunch,TP,"[('Salad', 9), ('Burger', 8)]",402.8,-37.809721100000004,144.972937,0,9.043,12.1772684
ORDI02368,2018-09-16,16:37:10,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 1)]",356.0,-37.8038875,144.9810214,0,7.3,14.934610500000002
ORDY09571,2018-10-24,17:48:10,Dinner,TP,"[('Shrimp', 10), ('Fish&Chips', 6), ('Salmon', 8), ('Pasta', 5)]",1215.5,-37.8194034,144.9631209,0,7.794,11.904178199999999
ORDZ06689,2018-11-25,18:49:00,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 2)]",327.0,-37.8087794,144.9828008,0,7.895,15.8617949
ORDJ01433,2018-12-15,19:29:34,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 5), ('Salmon', 1), ('Pasta', 9)]",571.5,-37.8242902,144.9445345,0,9.074,14.8310677
ORDY01817,2018-12-01,19:09:17,Dinner,TP,"[('Fish&Chips', 1), ('Shrimp', 3), ('Salmon', 10)]",607.0,-37.8187083,144.9663392,0,7.757000000000001,13.7050532
ORDI02674,2018-07-15,14:25:21,Lunch,NS,"[('Burger', 3), ('Fries', 4)]",141.0,-37.8186623,144.9928325,0,9.571,17.0581662
ORDY01158,2018-04-06,11:02:32,Breakfast,TP,"[('Eggs', 9), ('Coffee', 10)]",273.0,-37.8184127,144.9641682,0,7.622000000000001,11.0393992
ORDZ03188,2018-07-29,14:55:46,Lunch,NS,"[('Chicken', 6), ('Steak', 5), ('Burger', 1)]",448.0,-37.8151782,144.9450536,0,9.193,16.7473505
ORDC04257,2018-09-10,16:16:54,Dinner,NS,"[('Salmon', 2), ('Shrimp', 10), ('Pasta', 1)]",649.5,-37.820783,144.94864730000003,0,9.718,15.452052599999998
ORDX02975,2018-03-09,10:11:49,Breakfast,BK,"[('Eggs', 6), ('Pancake', 7), ('Coffee', 3), ('Cereal', 1)]",345.25,-37.8138276,144.9912074,0,5.296,10.2463084
ORDY06344,2018-11-30,18:59:09,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 6)]",569.0,-37.8095558,144.9725328,0,9.12,12.883144999999999
ORDC07828,2018-06-26,13:44:47,Lunch,NS,"[('Fries', 6), ('Steak', 10), ('Salad', 8), ('Chicken', 9), ('Burger', 7)]",1164.6,-37.811124299999996,145.0017881,0,9.648,15.5468584
ORDB07478,2018-08-22,15:36:20,Lunch,TP,"[('Salad', 6), ('Burger', 5), ('Steak', 8), ('Chicken', 8)]",874.2,-37.7969156,144.9646571,0,10.1,13.3090372
ORDK05900,2018-08-03,15:05:54,Lunch,BK,"[('Fries', 3), ('Chicken', 2), ('Salad', 3), ('Steak', 1)]",196.6,-37.8121744,144.9739415,0,6.773,12.401062
ORDX06120,2018-06-12,13:24:30,Lunch,BK,"[('Steak', 6), ('Salad', 5), ('Burger', 3), ('Chicken', 8), ('Fries', 9)]",813.0,-37.8056124,144.94536000000002,0,9.072000000000001,7.67792805
ORDC06912,2018-07-29,14:55:46,Lunch,NS,"[('Chicken', 8), ('Burger', 9), ('Steak', 2), ('Salad', 1)]",642.2,-37.814868700000005,144.9663033,0,8.007,15.400910099999999
ORDY06181,2018-08-23,15:46:28,Lunch,TP,"[('Steak', 1), ('Chicken', 2)]",109.0,-37.8044113,144.99356619999998,0,11.036,13.840233800000002
ORDZ05193,2018-01-22,08:40:33,Breakfast,NS,"[('Eggs', 4), ('Pancake', 2), ('Coffee', 5), ('Cereal', 4)]",258.0,-37.8014794,144.9768469,0,6.696000000000001,11.619397
ORDI05730,2018-10-03,17:07:36,Dinner,NS,"[('Pasta', 2), ('Shrimp', 10)]",595.0,-37.8025886,144.96313600000002,0,6.977,13.516600899999998
ORDY07145,2018-03-19,10:32:06,Breakfast,TP,"[('Pancake', 7), ('Cereal', 5), ('Coffee', 7)]",327.25,-37.811998100000004,144.9568429,0,8.623,11.529819
ORDY03058,2018-06-01,12:54:05,Lunch,TP,"[('Salad', 2), ('Fries', 3), ('Steak', 7), ('Chicken', 6), ('Burger', 10)]",887.4,-37.794980100000004,144.9309314,0,11.847999999999999,14.7715361
ORDK05939,2018-07-28,14:55:46,Lunch,BK,"[('Chicken', 3), ('Burger', 7), ('Fries', 10), ('Salad', 3)]",484.6,-37.8107208,144.9586769,0,7.894,16.3326423
ORDC03117,2018-04-10,11:12:40,Breakfast,NS,"[('Eggs', 4), ('Cereal', 1), ('Pancake', 6), ('Coffee', 7)]",307.0,-37.8205606,144.96690049999998,0,8.795,14.029163800000001
ORDK06275,2018-11-07,18:18:35,Dinner,BK,"[('Shrimp', 5), ('Fish&Chips', 2), ('Salmon', 8)]",668.0,-37.8132,144.9628376,0,7.686,14.3610579
ORDI05782,2018-04-24,11:43:05,Breakfast,NS,"[('Coffee', 7), ('Cereal', 5)]",157.5,-37.811334499999994,144.958376,0,8.434,12.8954474
ORDX04066,2018-02-28,09:51:32,Breakfast,BK,"[('Eggs', 8), ('Pancake', 8), ('Cereal', 9), ('Coffee', 10)]",634.0,-37.809205299999995,144.94940480000002,0,8.825,13.655648600000001
ORDA02662,2018-10-30,17:58:18,Dinner,BK,"[('Pasta', 7), ('Salmon', 3), ('Shrimp', 7)]",693.5,-37.807730600000006,144.9734019,0,6.515,13.73352
ORDY07399,2018-03-23,10:32:06,Breakfast,TP,"[('Coffee', 9), ('Pancake', 9), ('Eggs', 4), ('Cereal', 10)]",583.75,-37.823842299999995,144.98149750000002,0,8.796,10.7889265
ORDA09970,2018-12-18,19:39:43,Dinner,BK,"[('Pasta', 3), ('Salmon', 5), ('Fish&Chips', 3)]",392.5,-37.80897120000001,144.94920459999997,0,8.857000000000001,16.054289800000003
ORDC00832,2018-10-04,17:07:36,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 6), ('Pasta', 6), ('Shrimp', 9)]",1107.0,-37.8050924,144.9344702,0,9.962,15.8402468
ORDA01478,2018-07-08,14:15:12,Lunch,BK,"[('Chicken', 7), ('Steak', 10), ('Burger', 3), ('Fries', 1), ('Salad', 3)]",830.6,-37.813573299999995,144.9502382,0,8.666,16.8837791
ORDC04773,2018-01-27,08:50:42,Breakfast,NS,"[('Eggs', 9), ('Coffee', 2)]",213.0,-37.8095847,144.9639966,0,7.404,14.289712699999997
ORDZ04481,2018-06-01,12:54:05,Lunch,NS,"[('Burger', 3), ('Fries', 7), ('Chicken', 7), ('Steak', 1)]",446.0,-37.825388399999994,144.95691069999998,0,9.735,15.222227599999998
ORDX10902,2018-11-11,18:28:43,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 6), ('Shrimp', 5), ('Salmon', 1)]",546.0,-37.811681799999995,144.98317319999998,0,5.803,14.9834813
ORDB04398,2018-02-05,09:10:59,Breakfast,TP,"[('Eggs', 9), ('Pancake', 9), ('Cereal', 1), ('Coffee', 4)]",467.25,-37.8245484,144.9885013,0,9.189,12.0119211
ORDA09209,2018-04-23,11:43:05,Breakfast,BK,"[('Cereal', 4), ('Coffee', 5)]",121.5,-37.8187815,144.9534358,0,8.788,14.4191041
ORDX10414,2018-04-15,11:22:49,Breakfast,BK,"[('Pancake', 5), ('Cereal', 9), ('Coffee', 5)]",347.75,-37.814229499999996,145.0119189,0,3.858,10.4974076
ORDB00587,2018-01-21,08:40:33,Breakfast,TP,"[('Eggs', 10), ('Cereal', 8), ('Coffee', 8)]",448.0,-37.802952000000005,144.9765919,0,9.823,13.7720166
ORDK10002,2018-01-03,08:00:00,Breakfast,BK,"[('Pancake', 9), ('Cereal', 9), ('Coffee', 1), ('Eggs', 9)]",612.75,-37.80334570000001,145.018623,1,6.035,5.7998944
ORDK08240,2018-06-17,13:34:38,Lunch,BK,"[('Burger', 9), ('Chicken', 9), ('Fries', 6), ('Salad', 7)]",759.4,-37.8014095,144.9643554,0,7.917000000000001,16.0231039
ORDI07027,2018-09-23,16:47:19,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 10)]",487.5,-37.8042237,144.9968882,0,8.754,16.466376
ORDC05595,2018-03-08,10:11:49,Breakfast,NS,"[('Eggs', 6), ('Coffee', 7), ('Pancake', 8), ('Cereal', 3)]",441.5,-37.8079398,144.9733751,0,7.099,12.018276
ORDB04827,2018-11-22,18:49:00,Dinner,TP,"[('Salmon', 3), ('Shrimp', 10), ('Pasta', 4)]",773.0,-37.8210808,144.983917,0,9.017999999999999,19.186873050000006
ORDJ10712,2018-08-13,15:26:11,Lunch,TP,"[('Fries', 3), ('Burger', 10), ('Steak', 6)]",616.0,-37.8240266,144.9699522,0,8.062000000000001,12.1124502
ORDC00998,2018-01-28,08:50:42,Breakfast,NS,"[('Cereal', 5), ('Eggs', 9)]",303.0,-37.80492460000001,144.9348886,0,9.871,16.8421754
ORDZ06487,2018-12-15,19:29:34,Dinner,NS,"[('Pasta', 4), ('Salmon', 1)]",151.0,-37.824386600000004,144.9437285,0,10.567,18.8769038
ORDY08885,2018-05-26,12:43:56,Lunch,TP,"[('Steak', 4), ('Salad', 5), ('Burger', 3)]",359.0,-37.8058495,144.9558643,0,9.299,14.1448631
ORDK06802,2018-04-04,11:02:32,Breakfast,BK,"[('Pancake', 10), ('Cereal', 10), ('Eggs', 6), ('Coffee', 7)]",637.0,-37.8238015,144.94760259999998,0,9.476,13.9181994
ORDI07917,2018-02-13,09:21:07,Breakfast,NS,"[('Eggs', 5), ('Cereal', 4), ('Coffee', 5), ('Pancake', 5)]",352.75,-37.8036161,144.9704513,0,7.2620000000000005,12.4419597
ORDA02189,2018-08-01,14:55:46,Lunch,BK,"[('Burger', 9), ('Fries', 7), ('Steak', 8), ('Chicken', 10), ('Salad', 6)]",1146.2,-37.802364700000005,144.9718769,0,7.215,13.024724699999998
ORDK06319,2018-02-12,09:21:07,Breakfast,BK,"[('Coffee', 4), ('Cereal', 9)]",219.0,-37.8140499,144.9716334,0,7.039,11.7622123
ORDB07678,2018-07-23,14:45:38,Lunch,TP,"[('Burger', 6), ('Steak', 10)]",636.0,-37.8144895,144.97217880000002,0,8.41,11.677313999999999
ORDY05580,2018-03-12,10:11:49,Breakfast,TP,"[('Cereal', 1), ('Eggs', 1), ('Coffee', 3), ('Pancake', 5)]",186.75,-37.8241457,144.96447980000002,0,7.784,10.699786099999999
ORDK10583,2018-06-09,13:14:21,Lunch,BK,"[('Salad', 5), ('Burger', 4), ('Steak', 3), ('Chicken', 5)]",505.0,-37.804331299999994,144.9483399,0,8.834,17.3009965
ORDJ04025,2018-04-13,11:22:49,Breakfast,TP,"[('Pancake', 2), ('Eggs', 5), ('Coffee', 8), ('Cereal', 7)]",365.5,-37.8021485,144.9442805,0,10.427,12.5416424
ORDB02220,2018-03-16,10:21:58,Breakfast,TP,"[('Pancake', 5), ('Eggs', 4), ('Cereal', 3)]",272.25,-37.805485100000006,145.00446019999998,0,11.964,14.466547199999997
ORDX04131,2018-08-24,15:46:28,Lunch,BK,"[('Chicken', 10), ('Steak', 1), ('Burger', 10), ('Salad', 5)]",761.0,-37.8013696,144.9530666,0,8.536,14.6329329
ORDA02638,2018-10-01,16:57:27,Dinner,BK,"[('Fish&Chips', 7), ('Pasta', 6)]",410.0,-37.8016271,144.9869375,0,6.072,6.5220880999999995
ORDC07214,2018-12-01,18:59:09,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 9), ('Shrimp', 10), ('Salmon', 8)]",1320.5,-37.8000195,145.00557030000002,0,9.537,17.4861546
ORDA10713,2018-09-30,16:57:27,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 8), ('Pasta', 7)]",835.5,-37.7993843,144.925888,0,11.058,20.7692295
ORDI07457,2018-03-20,10:32:06,Breakfast,NS,"[('Cereal', 1), ('Eggs', 3), ('Coffee', 2), ('Pancake', 3)]",174.75,-37.8097055,144.9596272,0,7.86,12.516207099999999
ORDZ03467,2018-02-08,09:10:59,Breakfast,NS,"[('Coffee', 9), ('Eggs', 2)]",111.5,-37.8168264,144.9505586,0,9.724,14.691057800000001
ORDB05614,2018-09-12,16:27:02,Dinner,TP,"[('Pasta', 2), ('Salmon', 4)]",219.0,-37.8195507,144.9636518,0,7.507000000000001,12.0062667
ORDA02715,2018-02-07,09:10:59,Breakfast,BK,"[('Cereal', 7), ('Pancake', 8)]",341.0,-37.823628799999994,144.9431858,0,10.0,15.1800158
ORDI05369,2018-02-01,09:00:50,Breakfast,NS,"[('Eggs', 1), ('Pancake', 8), ('Coffee', 3)]",238.5,-37.8029305,144.9291756,0,10.046,14.617440400000001
ORDB10159,2018-06-09,13:14:21,Lunch,TP,"[('Chicken', 1), ('Fries', 7), ('Burger', 7), ('Salad', 1), ('Steak', 2)]",440.2,-37.8043419,144.9488589,0,9.913,14.8617
ORDZ01825,2018-09-10,16:16:54,Dinner,NS,"[('Fish&Chips', 10), ('Shrimp', 7), ('Salmon', 6), ('Pasta', 6)]",1139.0,-37.820783,144.94864730000003,0,9.718,15.721643900000002
ORDB02874,2018-12-29,20:00:00,Dinner,TP,"[('Shrimp', 8), ('Salmon', 6), ('Fish&Chips', 6)]",888.0,-37.8132381,144.97155990000002,0,8.557,14.4489234
ORDX02020,2018-01-24,08:40:33,Breakfast,BK,"[('Eggs', 1), ('Cereal', 8)]",190.0,-37.8061701,144.9550219,0,8.179,13.147690099999998
ORDK02086,2018-02-19,09:31:16,Breakfast,BK,"[('Eggs', 5), ('Cereal', 7), ('Coffee', 2)]",272.0,-37.807165999999995,144.946179,0,9.054,13.771778400000002
ORDA06283,2018-06-03,13:04:13,Lunch,BK,"[('Salad', 4), ('Steak', 6)]",338.8,-37.8164201,144.970951,0,7.087000000000001,15.233754000000001
ORDB04542,2018-06-05,13:04:13,Lunch,TP,"[('Fries', 5), ('Burger', 10), ('Salad', 4), ('Chicken', 3)]",534.8,-37.8243169,145.01206409999998,0,11.561,14.3173587
ORDI03432,2018-04-01,10:52:23,Breakfast,NS,"[('Cereal', 9), ('Pancake', 5), ('Eggs', 7), ('Coffee', 6)]",509.25,-37.8180277,144.95384219999997,0,9.066,16.088537699999996
ORDB06950,2018-05-18,12:33:48,Lunch,TP,"[('Steak', 6), ('Burger', 4)]",394.0,-37.8030375,145.004495,0,12.094000000000001,15.187892399999999
ORDJ01170,2018-08-22,15:46:28,Lunch,TP,"[('Steak', 6), ('Fries', 5), ('Chicken', 10), ('Salad', 4), ('Burger', 1)]",749.8,-37.8094529,145.016066,0,12.745,15.1842608
ORDB00249,2018-12-29,20:00:00,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 7)]",262.5,-37.81322,144.97127880000002,0,8.546,14.6816098
ORDI05801,2018-02-08,09:10:59,Breakfast,NS,"[('Eggs', 1), ('Pancake', 4), ('Coffee', 10)]",194.0,-37.8087783,144.97044250000002,0,7.169,11.758355400000001
ORDB10262,2018-03-07,10:01:41,Breakfast,TP,"[('Eggs', 6), ('Cereal', 4), ('Coffee', 7)]",268.5,-37.8131761,144.9513395,0,9.077,11.6945415
ORDK08158,2018-10-25,17:48:10,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 9)]",531.0,-37.8205299,144.9661119,0,7.97,14.392567199999998
ORDY00637,2018-03-26,10:42:15,Breakfast,TP,"[('Eggs', 7), ('Coffee', 8)]",214.0,-37.8000597,144.9746291,0,10.134,12.8546275
ORDA09730,2018-02-10,09:21:07,Breakfast,BK,"[('Pancake', 10), ('Cereal', 1)]",263.5,-37.809808600000004,144.96688989999998,0,7.181,14.5650908
ORDK04498,2018-12-12,19:29:34,Dinner,BK,"[('Salmon', 3), ('Fish&Chips', 2), ('Pasta', 1)]",220.5,-37.8129669,144.9655656,0,7.769,14.704898000000002
ORDB02020,2018-11-27,18:59:09,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 2), ('Salmon', 7)]",519.0,-37.8161305,144.9455199,0,9.494,13.4084848
ORDC02931,2018-04-26,11:43:05,Breakfast,NS,"[('Coffee', 8), ('Eggs', 9), ('Cereal', 10)]",468.0,-37.8188045,144.9658251,0,8.627,13.7934155
ORDX05155,2018-01-11,08:20:16,Breakfast,BK,"[('Pancake', 2), ('Coffee', 2)]",63.5,-37.807285,144.95704469999998,1,8.213,6.683322
ORDX09488,2018-05-02,12:03:22,Lunch,BK,"[('Salad', 1), ('Fries', 4), ('Steak', 6), ('Chicken', 3)]",431.2,-37.811661799999996,144.96547030000002,0,7.397,20.3595306
ORDA07325,2018-05-02,11:53:14,Breakfast,BK,"[('Eggs', 6), ('Coffee', 3)]",154.5,-37.80771420000001,144.9524056,0,8.529,13.723978500000001
ORDZ06537,2018-02-04,09:00:50,Breakfast,NS,"[('Coffee', 4), ('Cereal', 10), ('Pancake', 3)]",312.75,-37.8091736,144.9563099,0,8.019,15.7150161
ORDA10916,2018-03-31,10:52:23,Breakfast,BK,"[('Pancake', 10), ('Cereal', 6)]",368.5,-37.817911200000005,144.9667569,0,7.547000000000001,7.55515565
ORDI02227,2018-02-15,09:21:07,Breakfast,NS,"[('Eggs', 9), ('Pancake', 8)]",392.0,-37.81559910000001,144.96224880000003,0,8.285,13.1620147
ORDC00627,2018-05-02,12:03:22,Lunch,NS,"[('Chicken', 4), ('Fries', 5), ('Steak', 1), ('Salad', 9), ('Burger', 2)]",449.8,-37.8062153,144.9595345,0,7.622999999999999,13.2754554
ORDK01835,2018-01-04,08:00:00,Breakfast,BK,"[('Pancake', 7), ('Cereal', 9), ('Coffee', 10), ('Eggs', 1)]",455.75,-37.820705100000005,144.94854469999999,1,9.224,3.8403767999999996
ORDA05280,2018-09-06,16:16:54,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 3), ('Shrimp', 9)]",646.0,-37.819443400000004,144.9768094,0,7.221,14.138173000000002
ORDZ09107,2018-04-24,11:43:05,Breakfast,NS,"[('Cereal', 8), ('Eggs', 7), ('Coffee', 6), ('Pancake', 8)]",561.0,-37.803041799999995,144.99806,0,8.699,14.101629999999998
ORDK06320,2018-05-14,12:23:39,Lunch,BK,"[('Fries', 3), ('Salad', 2), ('Steak', 6), ('Burger', 5), ('Chicken', 8)]",751.4,-37.8068665,144.9644399,0,7.2989999999999995,13.4255161
ORDY06365,2018-05-15,12:23:39,Lunch,TP,"[('Chicken', 6), ('Fries', 3), ('Salad', 2), ('Steak', 5)]",487.4,-37.8081641,144.9711114,0,9.183,12.2325913
ORDJ10366,2018-07-13,14:25:21,Lunch,TP,"[('Fries', 10), ('Salad', 9), ('Steak', 7), ('Burger', 5)]",744.8,-37.8222313,144.97586090000001,0,8.088,11.8161125
ORDZ00789,2018-10-10,17:17:44,Dinner,NS,"[('Fish&Chips', 7), ('Pasta', 6)]",410.0,-37.812237700000004,144.9535131,0,8.521,14.839429500000001
ORDI10534,2018-01-04,08:00:00,Breakfast,NS,"[('Coffee', 10), ('Pancake', 10), ('Eggs', 6)]",449.5,-37.811894099999996,144.9393496,1,9.85,6.9839612
ORDY00301,2018-02-26,09:51:32,Breakfast,TP,"[('Coffee', 9), ('Pancake', 5), ('Eggs', 5)]",298.75,-37.809462599999996,144.97236719999998,0,9.1,11.940635
ORDC02259,2018-01-23,08:40:33,Breakfast,NS,"[('Eggs', 9), ('Coffee', 4), ('Pancake', 7)]",397.75,-37.8073876,144.9322708,0,10.435,14.9398155
ORDA06499,2018-07-26,14:45:38,Lunch,BK,"[('Chicken', 5), ('Burger', 7), ('Fries', 8)]",473.0,-37.8062355,144.9335839,0,10.242,16.5052896
ORDB07004,2018-11-24,18:49:00,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 9), ('Salmon', 10), ('Shrimp', 6)]",1076.5,-37.81295720000001,144.9405455,0,10.099,15.625079300000001
ORDB02222,2018-06-19,13:34:38,Lunch,TP,"[('Salad', 7), ('Burger', 9), ('Fries', 1), ('Chicken', 5)]",571.4,-37.8239376,145.00142749999998,0,10.54,13.547030800000002
ORDI06362,2018-10-29,17:58:18,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 1), ('Shrimp', 1)]",130.0,-37.8142199,145.00616719999996,0,10.335999999999999,16.1575814
ORDK00001,2018-12-10,19:19:26,Dinner,BK,"[('Pasta', 4), ('Salmon', 9)]",479.0,-37.8121182,144.9380601,0,10.369000000000002,17.6145426
ORDI01665,2018-11-13,18:28:43,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 3)]",403.0,-37.801134399999995,144.9617028,0,6.96,13.325215400000001
ORDA09118,2018-04-27,11:43:05,Breakfast,BK,"[('Pancake', 8), ('Cereal', 7)]",341.0,-37.8005886,144.94245869999997,0,9.533,14.6020375
ORDY08277,2018-01-06,08:10:08,Breakfast,TP,"[('Cereal', 7), ('Pancake', 10), ('Coffee', 3)]",412.0,-37.8108189,145.003222,1,11.302,7.887941199999999
ORDK02601,2018-12-20,19:39:43,Dinner,BK,"[('Salmon', 5), ('Pasta', 4), ('Shrimp', 4), ('Fish&Chips', 7)]",776.0,-37.816171399999995,144.93380369999997,0,10.314,16.641105800000002
ORDJ08281,2018-02-20,09:31:16,Breakfast,TP,"[('Eggs', 9), ('Coffee', 8)]",258.0,-37.8034238,144.9540106,0,9.645,12.149271
ORDZ10114,2018-05-13,12:23:39,Lunch,NS,"[('Burger', 9), ('Fries', 1), ('Chicken', 7), ('Steak', 4), ('Salad', 2)]",729.4,-37.8005394,144.9346418,0,6.705,14.2586989
ORDJ07959,2018-10-21,17:38:01,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 4)]",566.0,-37.807224299999994,144.9924968,0,10.627,16.4228193
ORDC10586,2018-04-09,11:12:40,Breakfast,NS,"[('Cereal', 1), ('Coffee', 6)]",66.0,-37.807893799999995,144.9733125,0,7.0920000000000005,12.186631199999999
ORDJ03143,2018-06-06,13:04:13,Lunch,TP,"[('Salad', 10), ('Steak', 10), ('Fries', 6), ('Chicken', 3)]",790.0,-37.8034206,144.9491175,0,9.947000000000001,13.4377758
ORDB05801,2018-06-24,13:44:47,Lunch,TP,"[('Burger', 4), ('Salad', 10), ('Fries', 8), ('Chicken', 2)]",456.0,-37.8250019,144.9827671,0,8.968,14.0320723
ORDA07783,2018-11-20,18:38:52,Dinner,BK,"[('Shrimp', 6), ('Pasta', 6), ('Fish&Chips', 4), ('Salmon', 1)]",670.0,-37.8138328,144.9360399,0,10.224,16.656075899999998
