order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ00965,2018-05-19,12:33:48,Lunch,TP,"[('Steak', 2), ('Chicken', 10)]",409.9999999999999,-37.8014629,145.0065284,0,12.443,16.7949032
ORDK09892,2018-08-10,15:16:03,Lunch,BK,"[('Steak', 2), ('Burger', 2)]",151.99999999999983,-37.817031,144.9520465,0,10.209,16.8486582
ORDJ09253,2018-05-07,12:03:22,Lunch,TP,"[('Salad', 1), ('Burger', 1), ('Steak', 10), ('Fries', 8), ('Chicken', 4)]",722.1999999999998,-37.799338299999995,144.9743813,0,10.232,12.9274374
ORDY06762,2018-10-13,17:27:53,Dinner,TP,"[('Fish&Chips', 1), ('Salmon', 8), ('Shrimp', 7)]",741.0,-37.820664799999996,144.95666730000002,0,8.025,13.7221307
ORDK00524,2018-07-08,14:15:12,Lunch,BK,"[('Fries', 6), ('Salad', 1)]",89.20000000000041,-37.80844570000001,144.9767849,0,6.213,14.457831299999999
ORDY04165,2018-06-06,13:04:13,Lunch,TP,"[('Burger', 5), ('Chicken', 4)]",283.0,-37.802954,144.9359682,0,10.918,13.615132800000001
ORDB07677,2018-10-06,17:07:36,Dinner,TP,"[('Salmon', 8), ('Pasta', 1)]",355.50000000000006,-37.821449900000005,144.9449342,0,9.175,14.4084198
ORDA02807,2018-10-01,17:07:36,Dinner,BK,"[('Shrimp', 1), ('Salmon', 4)]",218.00000000000003,-37.804916600000006,144.9692898,0,7.062,14.449090599999998
ORDY00672,2018-03-04,10:01:41,Breakfast,TP,"[('Coffee', 2), ('Eggs', 7), ('Pancake', 6)]",314.5,-37.823648299999995,144.940564,0,9.493,13.368360699999998
ORDI05938,2018-02-10,09:21:07,Breakfast,NS,"[('Pancake', 2), ('Coffee', 7), ('Eggs', 9), ('Cereal', 1)]",320.0,-37.8087625,144.9664167,0,7.159,14.073565900000002
ORDY10524,2018-05-21,12:33:48,Lunch,TP,"[('Chicken', 1), ('Steak', 9), ('Salad', 2)]",471.3999999999993,-37.807028700000004,144.94532769999998,0,10.076,13.4853769
ORDX04948,2018-08-15,15:26:11,Lunch,BK,"[('Burger', 6), ('Chicken', 7), ('Salad', 6)]",513.1999999999999,-37.8092956,144.98631709999998,0,5.354,10.7470806
ORDK00559,2018-05-02,12:03:22,Lunch,BK,"[('Salad', 8), ('Fries', 1), ('Steak', 2)]",239.59999999999985,-37.8208079,144.9277856,0,11.301,17.3224513
ORDC01890,2018-11-08,18:18:35,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 2), ('Salmon', 10)]",780.0000000000001,-37.815777600000004,144.9902006,0,9.165,15.173566699999999
ORDK06476,2018-07-02,14:05:04,Lunch,BK,"[('Salad', 5), ('Burger', 7), ('Chicken', 3), ('Steak', 2)]",488.9999999999997,-37.812951899999995,144.9634807,0,7.664,14.071206900000002
ORDZ06750,2018-07-03,14:05:04,Lunch,NS,"[('Chicken', 5), ('Burger', 5), ('Salad', 10), ('Fries', 8)]",583.0000000000005,-37.8090657,144.96345060000002,0,7.466,13.2047315
ORDA00970,2018-08-17,15:36:20,Lunch,BK,"[('Steak', 3), ('Burger', 10)]",444.9999999999997,-37.8172114,144.95245680000002,0,8.752,15.1159128
ORDI07962,2018-06-27,13:54:55,Lunch,NS,"[('Salad', 5), ('Burger', 4)]",209.99999999999994,-37.8040362,145.0063314,0,9.597,15.193321300000001
ORDA00686,2018-04-15,11:22:49,Breakfast,BK,"[('Coffee', 1), ('Pancake', 8), ('Cereal', 6), ('Eggs', 10)]",547.5,-37.813578799999995,145.0107023,0,3.696,10.9669643
ORDK10681,2018-07-02,13:54:55,Lunch,BK,"[('Fries', 6), ('Chicken', 5), ('Steak', 1), ('Salad', 10), ('Burger', 5)]",604.0,-37.80952070000001,144.9369169,0,10.038,15.911253599999998
ORDY06476,2018-09-24,16:47:19,Dinner,TP,"[('Pasta', 10), ('Shrimp', 4), ('Salmon', 9)]",860.0,-37.8160008,144.9652756,0,7.851,12.4847391
ORDB03250,2018-04-20,11:32:57,Breakfast,TP,"[('Pancake', 7), ('Cereal', 7), ('Eggs', 5), ('Coffee', 5)]",464.25,-37.82107620000001,144.9550144,0,8.186,10.6291427
ORDB00454,2018-04-28,11:53:14,Breakfast,TP,"[('Pancake', 7), ('Coffee', 6), ('Eggs', 9), ('Cereal', 4)]",496.75,-37.8043805,144.9523199,0,9.65,13.737921
ORDZ07335,2018-05-28,12:54:05,Lunch,NS,"[('Fries', 10), ('Steak', 4)]",300.0000000000004,-37.8096098,144.95528090000002,0,8.145,13.4861696
ORDI05927,2018-12-12,19:29:34,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 4), ('Salmon', 2), ('Shrimp', 3)]",466.5,-37.8143175,144.9655652,0,8.011,13.6428984
ORDC09164,2018-07-20,14:35:29,Lunch,NS,"[('Salad', 7), ('Burger', 2), ('Fries', 5), ('Chicken', 2), ('Steak', 4)]",486.4,-37.814386799999994,144.942835,0,9.474,14.921904500000002
ORDC10701,2018-01-30,08:50:42,Breakfast,NS,"[('Eggs', 3), ('Cereal', 2)]",108.0,-37.81952929999999,145.0083321,0,10.871,15.759611300000001
ORDB09874,2018-03-21,10:32:06,Breakfast,TP,"[('Eggs', 8), ('Cereal', 1)]",197.00000000000003,-37.8148803,144.96081999999998,0,8.23,11.022445300000001
ORDY04120,2018-10-01,17:07:36,Dinner,TP,"[('Salmon', 2), ('Shrimp', 2), ('Fish&Chips', 1), ('Pasta', 9)]",472.5,-37.8118383,144.9753622,0,8.864,12.849995800000002
ORDX04636,2018-08-25,15:46:28,Lunch,BK,"[('Burger', 7), ('Salad', 4), ('Steak', 3), ('Fries', 3), ('Chicken', 9)]",744.8,-37.814673,144.9631686,0,7.879,15.737438699999998
ORDY01775,2018-02-07,09:10:59,Breakfast,TP,"[('Eggs', 1), ('Pancake', 2), ('Coffee', 7)]",122.99999999999997,-37.800384,144.9799401,0,10.353,12.951309
ORDI06318,2018-11-21,18:49:00,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 7), ('Salmon', 4), ('Shrimp', 1)]",655.5000000000001,-37.8030387,144.92972690000002,0,10.052,16.189595100000002
ORDJ01690,2018-04-15,11:22:49,Breakfast,TP,"[('Eggs', 9), ('Cereal', 7)]",345.0,-37.7891185,144.9380617,0,12.343,15.934318099999999
ORDK00757,2018-12-17,19:39:43,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 7)]",355.00000000000006,-37.8077181,144.9520858,0,8.568,15.257634900000001
ORDK07615,2018-02-24,09:41:24,Breakfast,BK,"[('Coffee', 9), ('Cereal', 9)]",256.49999999999994,-37.8237966,144.9684956,0,8.117,15.212061300000002
ORDC08406,2018-05-27,12:43:56,Lunch,NS,"[('Steak', 10), ('Fries', 10), ('Chicken', 3)]",665.9999999999999,-37.8253,144.9366512,0,11.033,19.1027034
ORDK10451,2018-07-24,14:45:38,Lunch,BK,"[('Burger', 3), ('Salad', 6)]",196.19999999999993,-37.820778000000004,144.9792131,0,7.081,12.7216189
ORDI01103,2018-02-09,09:10:59,Breakfast,NS,"[('Pancake', 10), ('Eggs', 2), ('Cereal', 3), ('Coffee', 3)]",372.0,-37.7993462,144.95926819999997,0,7.169,12.6752781
ORDY02558,2018-04-26,11:43:05,Breakfast,TP,"[('Pancake', 1), ('Coffee', 7)]",76.74999999999997,-37.8102365,144.98093590000002,0,9.372,12.2498192
ORDC09231,2018-03-13,10:21:58,Breakfast,NS,"[('Cereal', 4), ('Eggs', 3), ('Coffee', 2)]",165.0,-37.825438899999995,144.9812539,0,9.507,14.384237599999999
ORDI02639,2018-11-28,18:59:09,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 8), ('Salmon', 2), ('Pasta', 8)]",874.0,-37.8181262,144.9755805,0,8.265,14.666559
ORDY10779,2018-09-06,16:16:54,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 7)]",299.00000000000006,-37.8193872,144.9768168,0,8.591,12.5732004
ORDK01117,2018-02-11,09:21:07,Breakfast,BK,"[('Eggs', 3), ('Cereal', 7), ('Pancake', 1)]",237.25,-37.813092100000006,144.9708751,0,7.061,14.240682399999999
ORDY02556,2018-01-07,08:10:08,Breakfast,TP,"[('Coffee', 6), ('Cereal', 1), ('Eggs', 7), ('Pancake', 3)]",292.75,-37.8125054,144.9375284,1,10.672,7.3200107
ORDA09398,2018-07-26,14:45:38,Lunch,BK,"[('Steak', 9), ('Burger', 9)]",683.9999999999993,-37.804170299999996,144.96761750000002,0,7.368,13.029269000000001
ORDX08187,2018-12-26,19:49:51,Dinner,BK,"[('Fish&Chips', 5), ('Pasta', 10), ('Salmon', 1)]",491.0,-37.8118438,145.00041519999996,0,4.186,11.3641444
ORDB09481,2018-10-01,17:07:36,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 1)]",229.00000000000003,-37.80409829999999,144.93342140000001,0,11.029,14.9926834
ORDX09076,2018-12-30,20:00:00,Dinner,BK,"[('Fish&Chips', 4), ('Salmon', 2), ('Pasta', 1)]",249.50000000000006,-37.8157365,144.9372803,0,10.03,19.056503600000003
ORDC06292,2018-03-02,09:51:32,Breakfast,NS,"[('Eggs', 7), ('Coffee', 1), ('Pancake', 9), ('Cereal', 10)]",589.75,-37.8148797,144.9662658,0,8.011,13.382181900000003
ORDB09116,2018-07-30,14:55:46,Lunch,TP,"[('Salad', 4), ('Chicken', 3), ('Fries', 3), ('Burger', 9), ('Steak', 9)]",884.8,-37.8121563,144.97374319999997,0,8.791,12.476967199999999
ORDJ05347,2018-10-19,17:38:01,Dinner,TP,"[('Pasta', 7), ('Salmon', 3)]",315.5,-37.8187135,144.9670491,0,7.561,11.57068
ORDI10035,2018-03-20,10:32:06,Breakfast,NS,"[('Eggs', 2), ('Pancake', 4), ('Coffee', 8)]",200.99999999999997,-37.8108822,144.9589878,0,7.866,12.819472099999999
ORDK08337,2018-02-08,09:10:59,Breakfast,BK,"[('Cereal', 10), ('Pancake', 9), ('Coffee', 5)]",465.75,-37.8178976,144.94854569999998,0,9.139,13.399632999999998
ORDY01281,2018-09-05,16:06:45,Dinner,TP,"[('Shrimp', 1), ('Salmon', 8), ('Fish&Chips', 8), ('Pasta', 3)]",744.5000000000001,-37.8187161,144.91680549999998,0,11.692,14.6131168
ORDX04071,2018-04-26,11:43:05,Breakfast,BK,"[('Cereal', 4), ('Coffee', 1), ('Eggs', 7), ('Pancake', 9)]",463.75,-37.818512899999995,144.9671482,0,7.562,12.717406
ORDB01334,2018-11-15,18:28:43,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 10), ('Shrimp', 3), ('Pasta', 5)]",849.5,-37.8101553,144.9638469,0,8.592,12.6658329
ORDY01065,2018-07-09,14:15:12,Lunch,TP,"[('Chicken', 5), ('Fries', 9), ('Burger', 9)]",547.0000000000007,-37.816609,144.9494845,0,9.027,12.668343
ORDY04886,2018-02-19,09:31:16,Breakfast,TP,"[('Coffee', 9), ('Cereal', 4)]",151.49999999999994,-37.8063406,144.9453799,0,9.987,12.8127274
ORDI04553,2018-02-26,09:51:32,Breakfast,NS,"[('Cereal', 7), ('Coffee', 4), ('Eggs', 5)]",286.99999999999994,-37.8106902,144.97736919999997,0,7.759,12.6676841
ORDX09907,2018-08-05,15:05:54,Lunch,BK,"[('Steak', 10), ('Chicken', 9), ('Burger', 3), ('Salad', 9), ('Fries', 7)]",1069.7999999999997,-37.8123649,144.9544336,0,8.276,16.260896799999998
ORDX09882,2018-03-05,10:01:41,Breakfast,BK,"[('Coffee', 6), ('Eggs', 8), ('Cereal', 9), ('Pancake', 2)]",458.5,-37.791484499999996,144.9367602,0,10.889,15.5666081
ORDX01096,2018-09-28,16:57:27,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 4), ('Salmon', 2), ('Pasta', 7)]",630.5,-37.8073472,144.94281769999998,0,9.442,16.514455599999998
ORDZ07718,2018-04-15,11:22:49,Breakfast,NS,"[('Eggs', 6), ('Pancake', 6), ('Cereal', 8)]",445.5,-37.8165205,144.9859039,0,8.85,16.3371641
ORDK02853,2018-12-01,19:09:17,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 4), ('Salmon', 7)]",589.0,-37.81867020000001,144.9664974,0,7.676,17.6907294
ORDZ01519,2018-08-03,15:05:54,Lunch,NS,"[('Fries', 7), ('Salad', 4), ('Steak', 10), ('Chicken', 3)]",698.7999999999997,-37.8142312,144.98567340000002,0,8.659,13.656467999999998
ORDA01226,2018-03-12,10:11:49,Breakfast,BK,"[('Cereal', 1), ('Pancake', 10), ('Eggs', 8)]",439.5,-37.8144826,144.9998993,0,4.486,9.1633662
ORDK02793,2018-02-21,09:41:24,Breakfast,BK,"[('Pancake', 1), ('Coffee', 6)]",69.24999999999997,-37.8160743,144.96186719999997,0,7.976,12.9017961
ORDC01149,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 5), ('Fries', 10), ('Chicken', 7), ('Steak', 4), ('Salad', 7)]",799.4000000000004,-37.803874799999996,144.94964530000001,0,8.373,15.9890869
ORDI02172,2018-09-13,16:27:02,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 6), ('Pasta', 3)]",398.50000000000006,-37.8131307,144.9656253,0,7.803,13.4561435
ORDB03255,2018-02-02,09:00:50,Breakfast,TP,"[('Pancake', 8), ('Eggs', 5)]",304.0,-37.7993649,144.99296950000002,0,11.377,13.366358400000001
ORDI00831,2018-01-22,08:40:33,Breakfast,NS,"[('Cereal', 6), ('Coffee', 5), ('Pancake', 7), ('Eggs', 2)]",377.24999999999994,-37.812621899999996,144.972486,0,7.629,12.7171086
ORDZ10123,2018-11-02,18:08:27,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 9), ('Salmon', 8)]",967.0,-37.8195343,144.9415961,0,9.94,15.9510454
ORDI10946,2018-10-22,17:48:10,Dinner,NS,"[('Salmon', 9), ('Fish&Chips', 2)]",439.0,-37.8200091,144.9614545,0,8.918,15.1289126
ORDC10308,2018-06-10,13:14:21,Lunch,NS,"[('Steak', 4), ('Fries', 8)]",276.0000000000002,-37.8137982,144.9541247,0,8.506,16.3634236
ORDX10507,2018-07-23,14:45:38,Lunch,BK,"[('Burger', 4), ('Steak', 1), ('Fries', 5)]",229.00000000000023,-37.8116662,144.9902029,0,5.147,10.623153
ORDX02579,2018-02-01,09:00:50,Breakfast,BK,"[('Cereal', 3), ('Pancake', 5)]",184.25,-37.8205809,144.9791177,0,7.173,12.0379074
ORDC09753,2018-09-22,16:47:19,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 2), ('Pasta', 1), ('Salmon', 1)]",351.5,-37.799408299999996,144.9365256,0,9.242,17.8476731
ORDB03228,2018-10-17,17:38:01,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 6), ('Salmon', 10), ('Pasta', 6)]",1109.0,-37.8022987,144.9522544,0,10.003,13.9673144
ORDI00804,2018-04-08,11:12:40,Breakfast,NS,"[('Coffee', 2), ('Cereal', 9), ('Pancake', 3)]",276.75,-37.8147513,144.96288,0,8.271,14.7435208
ORDB08881,2018-02-14,09:21:07,Breakfast,TP,"[('Pancake', 7), ('Coffee', 1), ('Eggs', 6)]",309.25,-37.8114979,145.00974509999998,0,11.883,14.3167495
ORDY09745,2018-03-08,10:11:49,Breakfast,TP,"[('Coffee', 10), ('Pancake', 3), ('Cereal', 6), ('Eggs', 10)]",493.75,-37.816232799999995,144.9644965,0,7.838,10.8089216
ORDY02544,2018-03-11,10:11:49,Breakfast,TP,"[('Cereal', 4), ('Coffee', 10), ('Eggs', 10), ('Pancake', 7)]",548.75,-37.8045307,144.963331,0,9.241,12.9113008
ORDI07769,2018-06-28,13:54:55,Lunch,NS,"[('Chicken', 5), ('Burger', 1)]",191.00000000000003,-37.8026378,144.94546259999998,0,8.611,13.801879999999999
ORDY02130,2018-06-09,13:14:21,Lunch,TP,"[('Steak', 2), ('Burger', 2), ('Fries', 3), ('Salad', 6), ('Chicken', 8)]",547.2,-37.8183988,144.9787977,0,9.158,14.593366699999999
ORDY05878,2018-01-07,08:10:08,Breakfast,TP,"[('Cereal', 8), ('Pancake', 1), ('Coffee', 6)]",237.24999999999994,-37.8122697,144.9371864,1,10.668,7.212498700000001
ORDC08454,2018-03-09,10:11:49,Breakfast,NS,"[('Cereal', 6), ('Coffee', 10), ('Eggs', 7), ('Pancake', 2)]",403.5,-37.8070375,144.9764039,0,7.226,12.172372900000001
ORDJ09091,2018-05-22,12:33:48,Lunch,TP,"[('Steak', 6), ('Salad', 6), ('Fries', 7), ('Burger', 9)]",736.1999999999999,-37.81755020000001,144.96722509999998,0,7.716,11.500518699999999
ORDI01122,2018-10-28,17:58:18,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 4), ('Shrimp', 6)]",558.0,-37.8098883,144.9477015,0,8.919,17.60558
ORDY07415,2018-08-19,15:36:20,Lunch,TP,"[('Salad', 9), ('Steak', 1), ('Chicken', 9)]",487.7999999999999,-37.8139516,144.9645545,0,8.094,13.031837199999998
ORDY09220,2018-12-02,19:09:17,Dinner,TP,"[('Salmon', 8), ('Shrimp', 4)]",544.0,-37.813964299999995,144.97134119999998,0,8.438,14.084009400000001
ORDY02991,2018-09-21,16:47:19,Dinner,TP,"[('Shrimp', 7), ('Fish&Chips', 2), ('Pasta', 8)]",668.0,-37.8200571,144.9583373,0,7.881,12.216742800000002
ORDB03297,2018-10-07,17:17:44,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 5)]",421.0000000000001,-37.8021162,144.9662039,0,9.633,15.6533125
ORDX02754,2018-07-12,14:15:12,Lunch,BK,"[('Burger', 8), ('Salad', 5), ('Fries', 3)]",370.0000000000001,-37.8166314,145.00736940000002,0,3.986,9.9278949
ORDC08571,2018-09-13,16:27:02,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 2), ('Pasta', 10), ('Salmon', 1)]",634.0,-37.80317,144.9571893,0,7.652,13.955481200000001
ORDJ05609,2018-04-09,11:12:40,Breakfast,TP,"[('Eggs', 1), ('Coffee', 1), ('Cereal', 10), ('Pancake', 1)]",263.75,-37.8024309,144.94363930000003,0,10.403,13.3776832
ORDJ01964,2018-01-06,08:10:08,Breakfast,TP,"[('Cereal', 2), ('Pancake', 9), ('Eggs', 1), ('Coffee', 7)]",334.75,-37.809711799999995,144.97655480000003,1,9.141,6.164114
ORDA00953,2018-01-21,08:40:33,Breakfast,BK,"[('Pancake', 8), ('Eggs', 9)]",392.0,-37.806306799999994,144.9644083,0,7.369,14.8792825
ORDX01232,2018-12-04,19:09:17,Dinner,BK,"[('Pasta', 7), ('Salmon', 4)]",356.5,-37.8106776,145.00064740000002,0,4.083,10.7255303
ORDB07482,2018-10-22,17:38:01,Dinner,TP,"[('Shrimp', 4), ('Salmon', 3)]",339.0,-37.8026269,144.9819502,0,10.27,14.208531200000001
ORDY09713,2018-04-27,11:53:14,Breakfast,TP,"[('Coffee', 10), ('Pancake', 6)]",220.49999999999997,-37.823244200000005,144.96802119999998,0,7.967,10.6408522
ORDB08996,2018-07-10,14:15:12,Lunch,TP,"[('Salad', 3), ('Burger', 1), ('Steak', 5), ('Chicken', 8)]",563.5999999999997,-37.800037100000004,144.9744259,0,10.139,13.4827639
ORDA05169,2018-07-17,14:25:21,Lunch,BK,"[('Burger', 9), ('Steak', 3), ('Fries', 7), ('Chicken', 6)]",690.0000000000002,-37.816983799999996,144.977853,0,6.783,12.8695095
ORDX00541,2018-09-12,16:27:02,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 3), ('Shrimp', 6)]",456.5,-37.804452000000005,144.9262237,0,10.869,18.2269485
ORDK00510,2018-05-19,12:33:48,Lunch,BK,"[('Chicken', 9), ('Fries', 1), ('Burger', 6), ('Steak', 3)]",620.9999999999998,-37.8035554,144.9545895,0,8.28,16.7991378
ORDY08661,2018-02-23,09:41:24,Breakfast,TP,"[('Eggs', 2), ('Coffee', 5), ('Cereal', 7), ('Pancake', 5)]",349.75,-37.8191916,144.9340419,0,10.161,12.9896385
ORDI01316,2018-09-28,16:57:27,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 1)]",286.0,-37.800350099999996,144.9501888,0,8.077,14.31155
ORDX06647,2018-06-19,13:34:38,Lunch,BK,"[('Chicken', 2), ('Fries', 3)]",100.00000000000023,-37.8240925,145.00285269999998,0,5.122,10.4814987
ORDC00560,2018-01-18,08:30:25,Breakfast,NS,"[('Coffee', 6), ('Cereal', 4), ('Pancake', 1), ('Eggs', 7)]",307.25,-37.820294399999995,145.01445230000002,1,11.429,8.536919900000001
ORDC04683,2018-11-14,18:28:43,Dinner,NS,"[('Salmon', 8), ('Shrimp', 9)]",814.0,-37.8016723,144.98492109999998,0,7.495,14.1217536
ORDK09632,2018-08-09,15:16:03,Lunch,BK,"[('Steak', 1), ('Chicken', 8), ('Salad', 9), ('Fries', 3), ('Burger', 6)]",677.8000000000002,-37.8224736,144.955746,0,8.675,14.8608375
ORDJ05768,2018-07-21,14:35:29,Lunch,TP,"[('Fries', 10), ('Steak', 6), ('Chicken', 10), ('Burger', 4)]",834.0,-37.822344,144.96820380000003,0,7.878,13.1520174
ORDK00020,2018-04-16,11:22:49,Breakfast,BK,"[('Pancake', 2), ('Coffee', 8), ('Cereal', 9)]",297.49999999999994,-37.8136016,144.9572596,0,8.128,13.5377484
ORDC06554,2018-09-08,16:16:54,Dinner,NS,"[('Salmon', 10), ('Pasta', 8)]",630.0,-37.8009652,145.01201640000002,0,10.097,18.9266228
ORDK02526,2018-08-10,15:16:03,Lunch,BK,"[('Chicken', 3), ('Burger', 1), ('Salad', 5), ('Fries', 3)]",249.00000000000023,-37.8177321,144.9511468,0,9.115,15.2632351
ORDK09232,2018-11-25,18:49:00,Dinner,BK,"[('Shrimp', 6), ('Pasta', 6), ('Salmon', 7), ('Fish&Chips', 6)]",986.0,-37.8213116,144.9832925,0,6.492,16.3355009
ORDJ08550,2018-02-21,09:41:24,Breakfast,TP,"[('Cereal', 5), ('Eggs', 4), ('Coffee', 10), ('Pancake', 7)]",437.75,-37.8049521,144.99535790000002,0,11.119,13.2368921
ORDB01324,2018-01-13,08:20:16,Breakfast,TP,"[('Eggs', 4), ('Coffee', 10)]",163.0,-37.8177924,144.9678069,1,7.725,6.0912017999999994
ORDI02252,2018-07-23,14:45:38,Lunch,NS,"[('Burger', 6), ('Salad', 10), ('Steak', 3)]",492.99999999999966,-37.824063200000005,145.0121007,0,11.656,16.5199499
ORDB07528,2018-05-21,12:33:48,Lunch,TP,"[('Steak', 5), ('Chicken', 4)]",353.0,-37.8154782,144.95394,0,8.64,12.3640242
ORDA09171,2018-07-30,14:55:46,Lunch,BK,"[('Steak', 1), ('Fries', 10), ('Salad', 1), ('Burger', 1)]",213.2000000000006,-37.809611700000005,144.97235519999998,0,6.734,12.530766400000001
ORDX02857,2018-10-28,17:58:18,Dinner,BK,"[('Pasta', 4), ('Salmon', 1), ('Shrimp', 4), ('Fish&Chips', 4)]",507.0,-37.8096634,144.9475724,0,9.024,18.2663215
ORDJ03479,2018-04-10,11:12:40,Breakfast,TP,"[('Pancake', 8), ('Eggs', 4)]",282.0,-37.8101135,144.9049074,0,13.423,15.1675919
ORDI06039,2018-06-15,13:24:30,Lunch,NS,"[('Chicken', 2), ('Steak', 6), ('Burger', 5), ('Salad', 6), ('Fries', 6)]",664.1999999999999,-37.8135027,144.96567290000002,0,7.843,13.447205499999999
ORDX03718,2018-07-07,14:15:12,Lunch,BK,"[('Salad', 9), ('Steak', 4), ('Chicken', 6)]",526.7999999999997,-37.8187309,144.961279,0,8.035,16.2484911
ORDZ05522,2018-06-10,13:14:21,Lunch,NS,"[('Salad', 9), ('Fries', 5), ('Steak', 10), ('Burger', 3), ('Chicken', 4)]",885.7999999999995,-37.82305,144.95598999999999,0,9.667,17.2629783
